,FIPS,Poverty Rate,Income,Unemployment Rate,Prescription Rate,Death Rate
2430,33009,11.6,56353.0,3.4,87.1,14.5
2431,33011,8.7,71233.0,4.5,70.1,22.71
2432,33013,9.5,62429.0,3.8,90.4,24.46
2433,33015,6.1,79653.0,4.6,76.0,19.63
2434,33017,11.8,58577.0,4.0,95.0,33.44
2435,34001,15.1,54208.0,10.6,84.7,17.44
2436,34003,7.6,84309.0,5.4,44.4,6.64
2437,34005,7.2,80479.0,6.4,73.9,5.11
2438,34009,13.0,55409.0,12.2,96.8,14.68
2439,34011,19.5,45438.0,9.9,98.0,15.25
2440,34013,16.7,54603.0,8.0,43.0,8.04
2441,34017,17.7,57720.0,6.4,38.6,5.98
2442,34021,11.8,73750.0,5.9,59.6,8.88
2443,34023,8.3,77330.0,6.1,45.8,11.84
2444,34025,8.2,87220.0,6.1,61.8,11.28
2445,34027,5.0,100511.0,5.0,45.9,8.0
2446,34029,11.9,62937.0,7.4,72.6,8.19
2447,34031,18.2,58030.0,8.3,50.8,7.86
2448,34035,5.0,100194.0,5.2,38.7,7.22
2449,34037,6.2,82048.0,6.4,63.7,8.28
2450,34039,11.1,68172.0,7.0,45.2,6.15
2451,34041,8.3,71294.0,6.3,77.5,13.09
2452,35001,18.7,47192.0,6.2,74.7,19.98
2453,35013,27.9,38974.0,7.3,51.3,11.23
2454,35015,14.1,57007.0,4.4,98.9,17.73
2455,35025,16.6,58994.0,4.4,79.4,14.29
2456,35035,20.2,41736.0,6.3,62.4,19.97
2457,35039,24.1,34902.0,8.8,93.7,85.48
2458,35043,12.6,56142.0,7.2,57.4,16.71
2459,35045,21.0,47520.0,6.4,66.1,10.5
2460,35049,14.2,52628.0,5.4,90.4,27.0
2461,35061,24.5,40591.0,7.9,90.2,19.78
2462,36005,31.5,33687.0,9.8,32.5,7.02
2463,36007,17.2,46283.0,6.6,71.6,13.17
2464,36013,19.3,41757.0,6.8,81.7,10.6
2465,36027,10.2,70925.0,5.3,57.7,12.48
2466,36029,15.2,50134.0,6.1,73.7,12.03
2467,36045,15.1,49781.0,7.6,27.3,10.91
2468,36047,23.4,47547.0,7.6,24.4,5.99
2469,36055,14.2,51371.0,5.8,51.9,11.07
2470,36059,6.7,98312.0,4.8,44.6,10.45
2471,36061,17.7,75459.0,6.1,42.7,6.48
2472,36063,13.4,49274.0,7.0,80.8,11.24
2473,36065,17.7,48350.0,6.1,58.7,15.46
2474,36067,16.1,52892.0,5.6,46.2,11.96
2475,36069,11.5,58473.0,5.2,56.1,9.12
2476,36071,13.4,69228.0,5.5,61.4,16.49
2477,36075,19.6,46926.0,8.1,44.8,12.41
2478,36081,15.4,56866.0,6.4,25.6,4.74
2479,36085,14.5,70299.0,7.4,49.1,15.0
2480,36087,14.7,83162.0,5.2,35.3,4.63
2481,36089,18.9,43518.0,7.8,26.9,8.98
2482,36103,7.7,85886.0,5.4,54.7,13.64
2483,36105,16.3,48908.0,6.6,79.8,26.34
2484,36109,18.7,51880.0,4.4,42.5,13.37
2485,36119,10.4,83152.0,5.1,36.9,7.2
2486,37001,17.9,41296.0,5.7,96.0,8.99
2487,37019,15.7,47387.0,7.9,123.7,15.15
2488,37021,13.9,47296.0,4.7,95.6,9.18
2489,37023,20.5,39275.0,6.2,159.3,20.11
2490,37025,12.2,55250.0,5.8,110.3,8.85
2491,37027,18.8,38653.0,7.3,148.9,12.27
2492,37031,14.7,48824.0,6.2,119.1,18.89
2493,37035,16.2,45080.0,6.4,142.6,13.59
2494,37049,16.4,43972.0,6.9,129.0,9.57
2495,37051,17.6,42582.0,8.1,96.5,10.42
2496,37057,16.9,43346.0,6.3,84.5,17.68
2497,37063,16.6,50745.0,5.1,57.8,5.09
2498,37067,19.7,45944.0,6.0,92.6,11.77
2499,37071,16.7,42056.0,6.8,138.1,17.05
2500,37081,17.3,44828.0,6.6,88.9,8.2
2501,37085,20.5,45380.0,7.4,93.7,8.68
2502,37089,12.9,47286.0,5.1,94.0,9.0
2503,37097,12.7,54026.0,6.3,116.4,13.2
2504,37101,15.3,50055.0,5.7,74.8,6.06
2505,37119,15.2,59049.0,6.0,63.7,6.72
2506,37129,18.0,49905.0,5.9,119.1,11.1
2507,37133,14.3,47201.0,6.1,86.1,8.0
2508,37147,23.4,41765.0,6.5,94.0,10.84
2509,37151,16.7,41770.0,6.6,79.8,8.4
2510,37155,33.1,30414.0,9.5,141.1,12.62
2511,37159,18.0,44973.0,7.1,96.4,15.87
2512,37163,29.0,33876.0,6.5,95.4,23.42
2513,37171,18.9,37915.0,6.2,191.5,20.56
2514,37179,10.8,64381.0,5.3,76.6,7.32
2515,37183,11.5,66950.0,4.9,61.3,5.41
2516,37193,23.4,33398.0,6.6,100.2,42.13
2517,37197,17.2,40801.0,5.7,74.4,31.75
2518,38017,11.3,53755.0,2.4,42.7,5.99
2519,39001,24.8,34116.0,9.2,91.8,35.55
2520,39007,21.5,39757.0,7.2,86.9,20.17
2521,39015,15.0,46484.0,7.5,102.4,22.67
2522,39017,14.4,58558.0,5.6,93.4,37.15
2523,39023,18.2,42029.0,5.8,115.7,24.17
2524,39025,11.2,62158.0,5.5,100.2,37.21
2525,39029,15.9,42645.0,6.5,99.0,9.46
2526,39035,19.6,44138.0,6.2,70.1,18.26
2527,39041,4.8,97802.0,4.1,62.0,5.82
2528,39043,13.9,49234.0,6.4,107.8,14.51
2529,39045,9.6,59921.0,5.2,86.2,7.31
2530,39049,17.3,53164.0,4.9,88.5,13.89
2531,39055,7.8,72264.0,5.0,61.2,11.67
2532,39057,13.2,59382.0,5.3,91.1,13.43
2533,39059,17.2,41940.0,6.7,116.4,25.26
2534,39061,17.6,48973.0,5.5,86.4,28.14
2535,39063,12.7,51498.0,4.5,73.1,13.27
2536,39077,13.4,47824.0,8.0,114.9,23.84
2537,39085,8.9,58697.0,5.5,85.0,19.63
2538,39089,13.5,57308.0,5.3,76.6,9.45
2539,39093,14.7,52331.0,6.4,86.1,19.72
2540,39095,20.7,42344.0,6.4,112.1,21.59
2541,39099,18.9,41316.0,6.7,112.3,18.87
2542,39101,21.3,42240.0,6.0,115.9,35.0
2543,39103,7.0,68405.0,5.0,73.1,9.09
2544,39109,10.6,51868.0,5.4,80.5,15.4
2545,39113,19.7,42994.0,6.2,111.8,28.89
2546,39133,14.2,52047.0,5.9,67.9,18.53
2547,39139,15.9,41948.0,6.6,87.9,21.32
2548,39141,19.2,42466.0,6.4,116.5,33.7
2549,39145,27.2,37625.0,8.8,124.5,15.53
2550,39147,17.5,45003.0,5.8,85.3,17.96
2551,39151,14.9,47745.0,5.8,111.5,15.17
2552,39153,13.4,50453.0,5.9,91.4,19.01
2553,39155,17.2,43160.0,7.3,105.6,24.37
2554,39165,5.8,72973.0,5.0,76.4,12.63
2555,39173,13.5,54996.0,5.2,55.5,9.26
2556,40017,7.7,68421.0,3.5,101.1,10.03
2557,40021,20.6,38027.0,6.0,116.1,22.76
2558,40027,12.6,58205.0,3.7,93.8,9.63
2559,40031,18.6,46071.0,4.7,80.0,16.8
2560,40037,15.8,46614.0,5.0,136.6,24.07
2561,40041,18.8,36424.0,5.8,90.2,24.13
2562,40101,22.2,41015.0,5.7,127.7,24.3
2563,40109,17.9,48226.0,4.2,126.5,10.83
2564,40121,21.7,39900.0,6.1,170.7,24.65
2565,40131,10.0,56465.0,4.2,120.9,13.36
2566,40143,14.8,50507.0,4.3,144.1,12.71
2567,40145,9.8,58921.0,4.2,77.3,18.49
2568,41005,9.5,65555.0,6.1,86.9,7.85
2569,41029,18.1,44835.0,8.4,124.5,6.66
2570,41039,18.4,44976.0,6.9,123.4,9.21
2571,41043,19.1,44358.0,8.1,127.0,15.92
2572,41047,17.7,48554.0,7.4,78.4,3.37
2573,41051,18.6,53519.0,5.9,65.3,10.56
2574,41067,12.5,66315.0,5.6,60.1,5.51
2575,42003,13.1,52385.0,5.4,84.2,19.49
2576,42005,13.8,44326.0,6.4,83.9,19.18
2577,42007,11.7,51041.0,6.5,85.8,11.22
2578,42011,14.3,55936.0,5.5,65.8,9.19
2579,42017,6.6,77823.0,5.2,75.3,3.35
2580,42019,8.9,60851.0,5.1,78.0,11.83
2581,42021,15.3,42703.0,7.0,109.2,7.26
2582,42027,17.9,51573.0,4.3,54.9,6.3
